python-1	15.304109813750358
python-7	47.10575668287684
python-8	47.16713851452241
python-9	52.86227015183827
python-2	6.09788367670125
python-3	0.0
python-0	31.705629233844917
python-13	31.660595296862827
python-10	45.417407085147346
python-11	33.25117699443546
python-4	13.34617056714518
python-5	44.90923636714777
python-12	7.001867146006096
python-6	33.174598054612424
python-39	41.168777498727145
python-42	18.26633028723683
python-34	22.12298650121274
python-16	17.320591695172713
python-29	8.15698507815857
python-15	37.341092181554544
python-17	20.043878976886198
python-28	9.218642039900468
python-37	17.09025128044889
python-35	56.962127573984496
python-26	17.414151030822957
python-36	60.063482803342126
python-30	41.13997948764783
python-14	35.96956641157498
python-22	20.04066328100087
python-32	46.23212997668141
python-41	11.986137144185372
python-24	15.709905627641334
python-27	31.651563426843662
python-38	12.459526342756929
python-23	12.029143151187414
python-18	0.0
python-40	21.21392477202018
python-20	13.530831899004317
python-33	53.811010991347636
python-43	7.0385267880646305
python-21	21.396080606129452
python-31	42.048407529783496
python-19	7.238545429060338
python-25	43.38700170327145
python-48	12.497072573394824
python-65	0.0
python-55	37.68238055731972
python-52	33.261335765808504
python-47	9.190212833064914
python-44	18.502202605007785
python-60	0.0
python-45	25.239326884605138
python-49	12.02479979612219
python-56	24.15209229091815
python-59	41.413006552734245
python-64	28.00838285886651
python-66	15.797342715940736
python-51	20.00168338676481
python-63	50.63713156324741
python-46	21.799221668103325
python-50	14.693969199700188
python-67	7.161512008033546
python-58	51.779004985902795
python-53	16.909621971344343
python-57	12.049998931983037
python-62	11.82552774741296
python-61	18.525247247749828
python-54	38.341270100984666
python-70	0.19650762676535014
python-77	23.755360192207995
python-68	11.259844403965467
python-74	14.899253681229755
python-71	3.052546900400623
python-69	1.702695469158896
python-72	0.0
python-73	4.346750965416525
python-76	8.130996400130233
python-75	22.76528614822267
python-85	4.350917408709341
python-79	4.346750965416525
python-81	22.76528614822267
python-80	14.899253681229755
python-84	0.0
python-83	23.48296405986661
python-78	0.0
python-82	8.130996400130233
python-91	4.350917408709341
python-89	25.342378924130443
python-86	14.666312432761277
python-90	0.0
python-92	14.613444760312943
python-87	22.36379668194731
python-88	7.714972493824819
python-94	7.71336591032725
python-93	22.36379668194731
python-95	15.550285099987645
python-96	25.15119750415215
python-98	0.0
python-97	10.660387686460172
python-101	22.36379668194731
python-102	7.71336591032725
python-103	15.550285099987645
python-100	14.565686193873358
python-99	4.350917408709341
python-109	22.30774334906739
python-107	4.350917408709341
python-106	0.0
python-104	25.152037156470826
python-108	15.857722032162574
python-105	10.660387686460172
python-111	7.714169068577551
python-112	15.550285099987645
python-113	24.524884589886305
python-115	0.0
python-110	13.49150654369059
python-114	10.660387686460172
python-116	4.350917408709341
python-119	14.345165627967932
python-120	11.802073629951902
python-118	22.27486298934013
python-121	15.550285099987645
python-117	18.439043086333232
python-133	16.153394000543912
python-132	1.4103346309001146
python-125	9.613481918916479
python-129	0.15645115766751613
python-126	2.4016476450715123
python-128	25.341480111807925
python-124	0.0
python-123	10.512955692889916
python-130	14.948912917342405
python-134	2.389346220091851
python-131	0.18008613641801807
python-127	14.274464615659346
python-122	24.64624126193724
python-138	15.119082746121519
python-147	32.36277880568795
python-139	7.831984152970134
python-137	15.494737512683185
python-151	3.508475099890543
python-150	12.07383821921057
python-146	5.915532530451379
python-161	47.06485477999895
python-142	9.33280252983367
python-141	18.23206065951835
python-140	12.613760962474668
python-156	12.748426001582436
python-154	6.453936987357503
python-160	30.795183987661265
python-143	15.218788108596884
python-145	9.186163394254091
python-153	4.400327380405111
python-144	30.74053605498287
python-155	2.888249114313707
python-148	0.16989781831689588
python-157	2.6414952648605534
python-136	14.107114007356678
python-149	16.93691296356003
python-152	9.308431654774248
python-158	3.594377732770668
python-159	16.197039398400303
python-135	0.1701164702568818
python-180	80.24455922664038
python-173	10.422437758079313
python-175	13.386347079583777
python-171	3.92484827552333
python-177	43.495341885603644
python-162	69.53144463407078
python-172	0.0
python-167	36.0899788314929
python-181	0.0
python-165	83.75593264710781
python-169	16.33839041124385
python-163	54.6315537267339
python-170	6.3279034682953395
python-179	2.041669863722244
python-168	11.18506236155868
python-178	11.288558653082372
python-174	29.68684226740531
python-166	5.332125118438076
python-164	0.0
python-182	9.489557503112767
python-176	9.615758168349666
python-195	27.500933465973738
python-201	7.402321460079146
python-189	30.22324717751485
python-205	5.3161474208968995
python-186	19.230509390712307
python-203	15.498603987044735
python-196	68.87342493670275
python-184	3.391033707677217
python-185	59.53892566773195
python-188	21.732695043332356
python-193	96.32337342646316
python-191	72.61380475746283
python-202	2.036040202272602
python-183	0.0
python-192	12.841862169843198
python-194	0.0
python-199	0.0
python-197	0.0
python-204	10.583195971255087
python-187	10.031162945755902
python-200	18.20896418933006
python-198	4.170147431247976
python-190	13.135013633016218
python-211	75.97307165203895
python-208	7.645860532376955
python-218	110.29025715758412
python-216	7.771311956693834
python-207	2.585227522072982
python-213	36.64119201616938
python-219	11.70188022150506
python-215	59.590965338029804
python-221	2.6335887160939526
python-210	0.0
python-212	94.45948803193362
python-206	21.56233618849475
python-222	0.1329707948838616
python-217	10.562155164014923
python-214	78.80570152645626
python-209	24.991750266437
python-220	14.062786449254848
python-248	3.4868897213856487
python-229	18.22362081319641
python-245	2.830427661770541
python-240	0.16346997121452495
python-239	0.0
python-249	0.0
python-237	23.1949602151074
python-243	0.0
python-224	4.528356713738516
python-230	0.0
python-247	3.4878384739309527
python-227	0.0
python-226	5.322721972396005
python-246	23.95812576602291
python-231	3.161627803364753
python-235	5.921433298320091
python-234	12.502507657098905
python-232	8.160157971215313
python-241	2.9842222463705763
python-236	0.0
python-244	4.960302963310543
python-223	19.934384748282937
python-225	2.065507210082434
python-242	1.359742834154842
python-238	6.0714374709839785
python-233	1.765652136657682
python-228	22.62512689063912
python-264	0.0
python-261	0.10592515446527634
python-260	11.662147064021909
python-255	14.076257959621076
python-253	1.336499538701713
python-256	2.9541551051837973
python-265	0.0
python-263	0.0
python-257	1.7926034651498932
python-251	12.369847861572786
python-259	15.969821674049786
python-254	19.938073936613232
python-266	22.735507367023438
python-252	13.740636337103027
python-250	33.982642329919145
python-258	1.4402943542355822
python-262	2.871804774864042
